LOCATION;SUBJECT;MEASURE;TIME;Value
HTI;SOYBEAN;TONNE_HA;2004;1
HTI;SOYBEAN;TONNE_HA;2005;1
HTI;SOYBEAN;TONNE_HA;2006;1
HTI;SOYBEAN;TONNE_HA;2007;1
HTI;SOYBEAN;TONNE_HA;2008;1
HTI;SOYBEAN;TONNE_HA;2009;1
HTI;SOYBEAN;TONNE_HA;2010;1
HTI;SOYBEAN;TONNE_HA;2011;1
HTI;SOYBEAN;TONNE_HA;2012;1
HTI;SOYBEAN;TONNE_HA;2013;1
HTI;SOYBEAN;TONNE_HA;2014;1
HTI;SOYBEAN;TONNE_HA;2015;1
HTI;SOYBEAN;TONNE_HA;2016;1
HTI;SOYBEAN;TONNE_HA;2017;1.04
HTI;SOYBEAN;TONNE_HA;2018;1.07
HTI;SOYBEAN;TONNE_HA;2019;1.09
HTI;SOYBEAN;TONNE_HA;2020;1.11
HTI;SOYBEAN;TONNE_HA;2021;1.12
HTI;SOYBEAN;TONNE_HA;2022;1.14
HTI;SOYBEAN;TONNE_HA;2023;1.16
HTI;SOYBEAN;TONNE_HA;2024;1.17
HTI;SOYBEAN;TONNE_HA;2025;1.19
HTI;SOYBEAN;TONNE_HA;2026;1.21
HTI;WHEAT;TONNE_HA;1990;1
HTI;WHEAT;TONNE_HA;1991;1
HTI;WHEAT;TONNE_HA;1992;1
HTI;WHEAT;TONNE_HA;1993;1
HTI;WHEAT;TONNE_HA;1994;1
HTI;WHEAT;TONNE_HA;1995;1
HTI;WHEAT;TONNE_HA;1996;1
HTI;WHEAT;TONNE_HA;1997;1
HTI;WHEAT;TONNE_HA;1998;1
HTI;WHEAT;TONNE_HA;1999;1
HTI;WHEAT;TONNE_HA;2000;1
HTI;WHEAT;TONNE_HA;2001;1
HTI;WHEAT;TONNE_HA;2002;1
HTI;WHEAT;TONNE_HA;2003;1
HTI;WHEAT;TONNE_HA;2004;1
HTI;WHEAT;TONNE_HA;2005;1
HTI;WHEAT;TONNE_HA;2006;1
HTI;WHEAT;TONNE_HA;2007;1
HTI;WHEAT;TONNE_HA;2008;1
HTI;WHEAT;TONNE_HA;2009;1
HTI;WHEAT;TONNE_HA;2010;1
HTI;WHEAT;TONNE_HA;2011;1
HTI;WHEAT;TONNE_HA;2012;1
HTI;WHEAT;TONNE_HA;2013;1
HTI;WHEAT;TONNE_HA;2014;1
HTI;WHEAT;TONNE_HA;2015;1
HTI;WHEAT;TONNE_HA;2016;1
HTI;WHEAT;TONNE_HA;2017;1.04
HTI;WHEAT;TONNE_HA;2018;1.06
HTI;WHEAT;TONNE_HA;2019;1.07
HTI;WHEAT;TONNE_HA;2020;1.09
HTI;WHEAT;TONNE_HA;2021;1.11
HTI;WHEAT;TONNE_HA;2022;1.13
HTI;WHEAT;TONNE_HA;2023;1.15
HTI;WHEAT;TONNE_HA;2024;1.16
HTI;WHEAT;TONNE_HA;2025;1.18
HTI;WHEAT;TONNE_HA;2026;1.2
IDN;MAIZE;TONNE_HA;1990;2.13
IDN;MAIZE;TONNE_HA;1991;2.15
IDN;MAIZE;TONNE_HA;1992;2.2
IDN;MAIZE;TONNE_HA;1993;2.2
IDN;MAIZE;TONNE_HA;1994;2.21
IDN;MAIZE;TONNE_HA;1995;2.26
IDN;MAIZE;TONNE_HA;1996;2.49
IDN;MAIZE;TONNE_HA;1997;2.61
IDN;MAIZE;TONNE_HA;1998;2.65
IDN;MAIZE;TONNE_HA;1999;2.66
IDN;MAIZE;TONNE_HA;2000;2.76
IDN;MAIZE;TONNE_HA;2001;2.84
IDN;MAIZE;TONNE_HA;2002;3.09
IDN;MAIZE;TONNE_HA;2003;3.24
IDN;MAIZE;TONNE_HA;2004;3.34
IDN;MAIZE;TONNE_HA;2005;3.45
IDN;MAIZE;TONNE_HA;2006;3.47
IDN;MAIZE;TONNE_HA;2007;3.66
IDN;MAIZE;TONNE_HA;2008;4.08
IDN;MAIZE;TONNE_HA;2009;4.24
IDN;MAIZE;TONNE_HA;2010;4.43
IDN;MAIZE;TONNE_HA;2011;4.27
IDN;MAIZE;TONNE_HA;2012;4.9
IDN;MAIZE;TONNE_HA;2013;4.84
IDN;MAIZE;TONNE_HA;2014;4.95
IDN;MAIZE;TONNE_HA;2015;5.22
IDN;MAIZE;TONNE_HA;2016;5.1
IDN;MAIZE;TONNE_HA;2017;5.18
IDN;MAIZE;TONNE_HA;2018;5.25
IDN;MAIZE;TONNE_HA;2019;5.34
IDN;MAIZE;TONNE_HA;2020;5.42
IDN;MAIZE;TONNE_HA;2021;5.5
IDN;MAIZE;TONNE_HA;2022;5.58
IDN;MAIZE;TONNE_HA;2023;5.66
IDN;MAIZE;TONNE_HA;2024;5.75
IDN;MAIZE;TONNE_HA;2025;5.84
IDN;MAIZE;TONNE_HA;2026;5.93
IDN;RICE;TONNE_HA;1990;2.93
IDN;RICE;TONNE_HA;1991;2.79
IDN;RICE;TONNE_HA;1992;2.95
IDN;RICE;TONNE_HA;1993;2.98
IDN;RICE;TONNE_HA;1994;2.87
IDN;RICE;TONNE_HA;1995;2.87
IDN;RICE;TONNE_HA;1996;2.87
IDN;RICE;TONNE_HA;1997;2.79
IDN;RICE;TONNE_HA;1998;2.65
IDN;RICE;TONNE_HA;1999;2.68
IDN;RICE;TONNE_HA;2000;2.78
IDN;RICE;TONNE_HA;2001;2.77
IDN;RICE;TONNE_HA;2002;2.82
IDN;RICE;TONNE_HA;2003;2.87
IDN;RICE;TONNE_HA;2004;2.87
IDN;RICE;TONNE_HA;2005;2.89
IDN;RICE;TONNE_HA;2006;2.92
IDN;RICE;TONNE_HA;2007;2.97
IDN;RICE;TONNE_HA;2008;3.09
IDN;RICE;TONNE_HA;2009;3.14
IDN;RICE;TONNE_HA;2010;3.15
IDN;RICE;TONNE_HA;2011;3.12
IDN;RICE;TONNE_HA;2012;3.22
IDN;RICE;TONNE_HA;2013;3.23
IDN;RICE;TONNE_HA;2014;3.22
IDN;RICE;TONNE_HA;2015;3.28
IDN;RICE;TONNE_HA;2016;3.23
IDN;RICE;TONNE_HA;2017;3.28
IDN;RICE;TONNE_HA;2018;3.33
IDN;RICE;TONNE_HA;2019;3.38
IDN;RICE;TONNE_HA;2020;3.43
IDN;RICE;TONNE_HA;2021;3.48
IDN;RICE;TONNE_HA;2022;3.54
IDN;RICE;TONNE_HA;2023;3.59
IDN;RICE;TONNE_HA;2024;3.64
IDN;RICE;TONNE_HA;2025;3.7
IDN;RICE;TONNE_HA;2026;3.75
IDN;SOYBEAN;TONNE_HA;1990;1
IDN;SOYBEAN;TONNE_HA;1991;0.93
IDN;SOYBEAN;TONNE_HA;1992;1.27
IDN;SOYBEAN;TONNE_HA;1993;1.21
IDN;SOYBEAN;TONNE_HA;1994;1.06
IDN;SOYBEAN;TONNE_HA;1995;1.14
IDN;SOYBEAN;TONNE_HA;1996;1.19
IDN;SOYBEAN;TONNE_HA;1997;1.24
IDN;SOYBEAN;TONNE_HA;1998;1.2
IDN;SOYBEAN;TONNE_HA;1999;1.68
IDN;SOYBEAN;TONNE_HA;2000;1.24
IDN;SOYBEAN;TONNE_HA;2001;1.14
IDN;SOYBEAN;TONNE_HA;2002;1.23
IDN;SOYBEAN;TONNE_HA;2003;1.28
IDN;SOYBEAN;TONNE_HA;2004;1.29
IDN;SOYBEAN;TONNE_HA;2005;1.3
IDN;SOYBEAN;TONNE_HA;2006;1.29
IDN;SOYBEAN;TONNE_HA;2007;1.28
IDN;SOYBEAN;TONNE_HA;2008;1.31
IDN;SOYBEAN;TONNE_HA;2009;1.34
IDN;SOYBEAN;TONNE_HA;2010;1.38
IDN;SOYBEAN;TONNE_HA;2011;1.27
IDN;SOYBEAN;TONNE_HA;2012;1.48
IDN;SOYBEAN;TONNE_HA;2013;1.42
IDN;SOYBEAN;TONNE_HA;2014;1.56
IDN;SOYBEAN;TONNE_HA;2015;1.45
IDN;SOYBEAN;TONNE_HA;2016;1.59
IDN;SOYBEAN;TONNE_HA;2017;1.62
IDN;SOYBEAN;TONNE_HA;2018;1.64
IDN;SOYBEAN;TONNE_HA;2019;1.67
IDN;SOYBEAN;TONNE_HA;2020;1.69
IDN;SOYBEAN;TONNE_HA;2021;1.72
IDN;SOYBEAN;TONNE_HA;2022;1.74
IDN;SOYBEAN;TONNE_HA;2023;1.77
IDN;SOYBEAN;TONNE_HA;2024;1.79
IDN;SOYBEAN;TONNE_HA;2025;1.82
IDN;SOYBEAN;TONNE_HA;2026;1.85
IDN;WHEAT;TONNE_HA;1990;1
IDN;WHEAT;TONNE_HA;1991;1
IDN;WHEAT;TONNE_HA;1992;1
IDN;WHEAT;TONNE_HA;1993;1
IDN;WHEAT;TONNE_HA;1994;1
IDN;WHEAT;TONNE_HA;1995;1
IDN;WHEAT;TONNE_HA;1996;1
IDN;WHEAT;TONNE_HA;1997;1
IDN;WHEAT;TONNE_HA;1998;1
IDN;WHEAT;TONNE_HA;1999;1
IDN;WHEAT;TONNE_HA;2000;1
IDN;WHEAT;TONNE_HA;2001;1
IDN;WHEAT;TONNE_HA;2002;1
IDN;WHEAT;TONNE_HA;2003;1
IDN;WHEAT;TONNE_HA;2004;1
IDN;WHEAT;TONNE_HA;2005;1
IDN;WHEAT;TONNE_HA;2006;1
IDN;WHEAT;TONNE_HA;2007;1
IDN;WHEAT;TONNE_HA;2008;1
IDN;WHEAT;TONNE_HA;2009;1
IDN;WHEAT;TONNE_HA;2010;1
IDN;WHEAT;TONNE_HA;2011;1
IDN;WHEAT;TONNE_HA;2012;1
IDN;WHEAT;TONNE_HA;2013;1
IDN;WHEAT;TONNE_HA;2014;1
IDN;WHEAT;TONNE_HA;2015;1
IDN;WHEAT;TONNE_HA;2016;1
IDN;WHEAT;TONNE_HA;2017;1.04
IDN;WHEAT;TONNE_HA;2018;1.05
IDN;WHEAT;TONNE_HA;2019;1.07
IDN;WHEAT;TONNE_HA;2020;1.09
IDN;WHEAT;TONNE_HA;2021;1.1
IDN;WHEAT;TONNE_HA;2022;1.12
IDN;WHEAT;TONNE_HA;2023;1.14
IDN;WHEAT;TONNE_HA;2024;1.15
IDN;WHEAT;TONNE_HA;2025;1.17
IDN;WHEAT;TONNE_HA;2026;1.19
IND;MAIZE;TONNE_HA;1990;1.52
IND;MAIZE;TONNE_HA;1991;1.38
IND;MAIZE;TONNE_HA;1992;1.68
IND;MAIZE;TONNE_HA;1993;1.6
IND;MAIZE;TONNE_HA;1994;1.45
IND;MAIZE;TONNE_HA;1995;1.59
IND;MAIZE;TONNE_HA;1996;1.71
IND;MAIZE;TONNE_HA;1997;1.71
IND;MAIZE;TONNE_HA;1998;1.76
IND;MAIZE;TONNE_HA;1999;1.79
IND;MAIZE;TONNE_HA;2000;1.82
IND;MAIZE;TONNE_HA;2001;2
IND;MAIZE;TONNE_HA;2002;1.68
IND;MAIZE;TONNE_HA;2003;2.04
IND;MAIZE;TONNE_HA;2004;1.91
IND;MAIZE;TONNE_HA;2005;1.94
IND;MAIZE;TONNE_HA;2006;1.91
IND;MAIZE;TONNE_HA;2007;2.34
IND;MAIZE;TONNE_HA;2008;2.41
IND;MAIZE;TONNE_HA;2009;2.02
IND;MAIZE;TONNE_HA;2010;2.54
IND;MAIZE;TONNE_HA;2011;2.48
IND;MAIZE;TONNE_HA;2012;2.57
IND;MAIZE;TONNE_HA;2013;2.68
IND;MAIZE;TONNE_HA;2014;2.63
IND;MAIZE;TONNE_HA;2015;2.6
IND;MAIZE;TONNE_HA;2016;2.75
IND;MAIZE;TONNE_HA;2017;2.72
IND;MAIZE;TONNE_HA;2018;2.75
IND;MAIZE;TONNE_HA;2019;2.79
IND;MAIZE;TONNE_HA;2020;2.83
IND;MAIZE;TONNE_HA;2021;2.88
IND;MAIZE;TONNE_HA;2022;2.93
IND;MAIZE;TONNE_HA;2023;2.97
IND;MAIZE;TONNE_HA;2024;3.01
IND;MAIZE;TONNE_HA;2025;3.06
IND;MAIZE;TONNE_HA;2026;3.11
IND;RICE;TONNE_HA;1990;1.74
IND;RICE;TONNE_HA;1991;1.75
IND;RICE;TONNE_HA;1992;1.74
IND;RICE;TONNE_HA;1993;1.89
IND;RICE;TONNE_HA;1994;1.91
IND;RICE;TONNE_HA;1995;1.8
IND;RICE;TONNE_HA;1996;1.88
IND;RICE;TONNE_HA;1997;1.9
IND;RICE;TONNE_HA;1998;1.92
IND;RICE;TONNE_HA;1999;1.99
IND;RICE;TONNE_HA;2000;1.9
IND;RICE;TONNE_HA;2001;2.08
IND;RICE;TONNE_HA;2002;1.74
IND;RICE;TONNE_HA;2003;2.08
IND;RICE;TONNE_HA;2004;1.98
IND;RICE;TONNE_HA;2005;2.1
IND;RICE;TONNE_HA;2006;2.13
IND;RICE;TONNE_HA;2007;2.2
IND;RICE;TONNE_HA;2008;2.18
IND;RICE;TONNE_HA;2009;2.13
IND;RICE;TONNE_HA;2010;2.24
IND;RICE;TONNE_HA;2011;2.39
IND;RICE;TONNE_HA;2012;2.46
IND;RICE;TONNE_HA;2013;2.42
IND;RICE;TONNE_HA;2014;2.39
IND;RICE;TONNE_HA;2015;2.38
IND;RICE;TONNE_HA;2016;2.44
IND;RICE;TONNE_HA;2017;2.47
IND;RICE;TONNE_HA;2018;2.51
IND;RICE;TONNE_HA;2019;2.54
IND;RICE;TONNE_HA;2020;2.58
IND;RICE;TONNE_HA;2021;2.62
IND;RICE;TONNE_HA;2022;2.66
IND;RICE;TONNE_HA;2023;2.69
IND;RICE;TONNE_HA;2024;2.73
IND;RICE;TONNE_HA;2025;2.77
IND;RICE;TONNE_HA;2026;2.81
IND;SOYBEAN;TONNE_HA;1990;1
IND;SOYBEAN;TONNE_HA;1991;0.66
IND;SOYBEAN;TONNE_HA;1992;0.78
IND;SOYBEAN;TONNE_HA;1993;1.1
IND;SOYBEAN;TONNE_HA;1994;0.8
IND;SOYBEAN;TONNE_HA;1995;0.99
IND;SOYBEAN;TONNE_HA;1996;1
IND;SOYBEAN;TONNE_HA;1997;0.79
IND;SOYBEAN;TONNE_HA;1998;0.85
IND;SOYBEAN;TONNE_HA;1999;0.8
IND;SOYBEAN;TONNE_HA;2000;0.86
IND;SOYBEAN;TONNE_HA;2001;0.89
IND;SOYBEAN;TONNE_HA;2002;0.83
IND;SOYBEAN;TONNE_HA;2003;1.03
IND;SOYBEAN;TONNE_HA;2004;0.84
IND;SOYBEAN;TONNE_HA;2005;1.02
IND;SOYBEAN;TONNE_HA;2006;1.04
IND;SOYBEAN;TONNE_HA;2007;1.07
IND;SOYBEAN;TONNE_HA;2008;0.91
IND;SOYBEAN;TONNE_HA;2009;0.89
IND;SOYBEAN;TONNE_HA;2010;1.03
IND;SOYBEAN;TONNE_HA;2011;1.03
IND;SOYBEAN;TONNE_HA;2012;1.03
IND;SOYBEAN;TONNE_HA;2013;0.75
IND;SOYBEAN;TONNE_HA;2014;0.77
IND;SOYBEAN;TONNE_HA;2015;0.61
IND;SOYBEAN;TONNE_HA;2016;0.9
IND;SOYBEAN;TONNE_HA;2017;0.88
IND;SOYBEAN;TONNE_HA;2018;0.89
IND;SOYBEAN;TONNE_HA;2019;0.9
IND;SOYBEAN;TONNE_HA;2020;0.91
IND;SOYBEAN;TONNE_HA;2021;0.92
IND;SOYBEAN;TONNE_HA;2022;0.93
IND;SOYBEAN;TONNE_HA;2023;0.94
IND;SOYBEAN;TONNE_HA;2024;0.95
IND;SOYBEAN;TONNE_HA;2025;0.95
IND;SOYBEAN;TONNE_HA;2026;0.96
IND;WHEAT;TONNE_HA;1990;2.12
IND;WHEAT;TONNE_HA;1991;2.28
IND;WHEAT;TONNE_HA;1992;2.39
IND;WHEAT;TONNE_HA;1993;2.33
IND;WHEAT;TONNE_HA;1994;2.38
IND;WHEAT;TONNE_HA;1995;2.56
IND;WHEAT;TONNE_HA;1996;2.48
IND;WHEAT;TONNE_HA;1997;2.68
IND;WHEAT;TONNE_HA;1998;2.49
IND;WHEAT;TONNE_HA;1999;2.59
IND;WHEAT;TONNE_HA;2000;2.78
IND;WHEAT;TONNE_HA;2001;2.71
IND;WHEAT;TONNE_HA;2002;2.76
IND;WHEAT;TONNE_HA;2003;2.61
IND;WHEAT;TONNE_HA;2004;2.71
IND;WHEAT;TONNE_HA;2005;2.6
IND;WHEAT;TONNE_HA;2006;2.62
IND;WHEAT;TONNE_HA;2007;2.71
IND;WHEAT;TONNE_HA;2008;2.8
IND;WHEAT;TONNE_HA;2009;2.91
IND;WHEAT;TONNE_HA;2010;2.84
IND;WHEAT;TONNE_HA;2011;2.99
IND;WHEAT;TONNE_HA;2012;3.18
IND;WHEAT;TONNE_HA;2013;3.12
IND;WHEAT;TONNE_HA;2014;3.15
IND;WHEAT;TONNE_HA;2015;2.75
IND;WHEAT;TONNE_HA;2016;3.17
IND;WHEAT;TONNE_HA;2017;3
IND;WHEAT;TONNE_HA;2018;3.04
IND;WHEAT;TONNE_HA;2019;3.07
IND;WHEAT;TONNE_HA;2020;3.11
IND;WHEAT;TONNE_HA;2021;3.15
IND;WHEAT;TONNE_HA;2022;3.18
IND;WHEAT;TONNE_HA;2023;3.22
IND;WHEAT;TONNE_HA;2024;3.26
IND;WHEAT;TONNE_HA;2025;3.3
IND;WHEAT;TONNE_HA;2026;3.34
IRN;MAIZE;TONNE_HA;1990;4.33
IRN;MAIZE;TONNE_HA;1991;4.48
IRN;MAIZE;TONNE_HA;1992;4.44
IRN;MAIZE;TONNE_HA;1993;3.89
IRN;MAIZE;TONNE_HA;1994;6.4
IRN;MAIZE;TONNE_HA;1995;4.54
IRN;MAIZE;TONNE_HA;1996;6.25
IRN;MAIZE;TONNE_HA;1997;6.93
IRN;MAIZE;TONNE_HA;1998;6.03
IRN;MAIZE;TONNE_HA;1999;6.22
IRN;MAIZE;TONNE_HA;2000;6.15
IRN;MAIZE;TONNE_HA;2001;6.15
IRN;MAIZE;TONNE_HA;2002;7.15
IRN;MAIZE;TONNE_HA;2003;6.71
IRN;MAIZE;TONNE_HA;2004;7.03
IRN;MAIZE;TONNE_HA;2005;7.23
IRN;MAIZE;TONNE_HA;2006;1.06
IRN;MAIZE;TONNE_HA;2007;1.03
IRN;MAIZE;TONNE_HA;2008;7.8
IRN;MAIZE;TONNE_HA;2009;6.3
IRN;MAIZE;TONNE_HA;2010;7.74
IRN;MAIZE;TONNE_HA;2011;0.91
IRN;MAIZE;TONNE_HA;2012;8.48
IRN;MAIZE;TONNE_HA;2013;8.74
IRN;MAIZE;TONNE_HA;2014;4.25
IRN;MAIZE;TONNE_HA;2015;4.25
IRN;MAIZE;TONNE_HA;2016;4.25
IRN;MAIZE;TONNE_HA;2017;4.37
IRN;MAIZE;TONNE_HA;2018;4.5
IRN;MAIZE;TONNE_HA;2019;4.64
IRN;MAIZE;TONNE_HA;2020;4.78
IRN;MAIZE;TONNE_HA;2021;4.92
IRN;MAIZE;TONNE_HA;2022;5.07
IRN;MAIZE;TONNE_HA;2023;5.22
IRN;MAIZE;TONNE_HA;2024;5.38
IRN;MAIZE;TONNE_HA;2025;5.54
IRN;MAIZE;TONNE_HA;2026;5.71
IRN;RICE;TONNE_HA;1990;2.5
IRN;RICE;TONNE_HA;1991;2.55
IRN;RICE;TONNE_HA;1992;2.49
IRN;RICE;TONNE_HA;1993;2.44
IRN;RICE;TONNE_HA;1994;2.53
IRN;RICE;TONNE_HA;1995;2.56
IRN;RICE;TONNE_HA;1996;2.82
IRN;RICE;TONNE_HA;1997;2.63
IRN;RICE;TONNE_HA;1998;2.84
IRN;RICE;TONNE_HA;1999;2.52
IRN;RICE;TONNE_HA;2000;2.38
IRN;RICE;TONNE_HA;2001;2.49
IRN;RICE;TONNE_HA;2002;3.05
IRN;RICE;TONNE_HA;2003;3.07
IRN;RICE;TONNE_HA;2004;2.68
IRN;RICE;TONNE_HA;2005;2.81
IRN;RICE;TONNE_HA;2006;2.67
IRN;RICE;TONNE_HA;2007;2.79
IRN;RICE;TONNE_HA;2008;2.53
IRN;RICE;TONNE_HA;2009;2.57
IRN;RICE;TONNE_HA;2010;2.85
IRN;RICE;TONNE_HA;2011;2.3
IRN;RICE;TONNE_HA;2012;2.67
IRN;RICE;TONNE_HA;2013;2.8
IRN;RICE;TONNE_HA;2014;2.81
IRN;RICE;TONNE_HA;2015;2.83
IRN;RICE;TONNE_HA;2016;2.92
IRN;RICE;TONNE_HA;2017;2.77
IRN;RICE;TONNE_HA;2018;2.8
IRN;RICE;TONNE_HA;2019;2.83
IRN;RICE;TONNE_HA;2020;2.87
IRN;RICE;TONNE_HA;2021;2.91
IRN;RICE;TONNE_HA;2022;2.95
IRN;RICE;TONNE_HA;2023;2.99
IRN;RICE;TONNE_HA;2024;3.03
IRN;RICE;TONNE_HA;2025;3.08
IRN;RICE;TONNE_HA;2026;3.12
IRN;SOYBEAN;TONNE_HA;1990;1
IRN;SOYBEAN;TONNE_HA;1991;1.1
IRN;SOYBEAN;TONNE_HA;1992;1.67
IRN;SOYBEAN;TONNE_HA;1993;1.81
IRN;SOYBEAN;TONNE_HA;1994;2.26
IRN;SOYBEAN;TONNE_HA;1995;1.36
IRN;SOYBEAN;TONNE_HA;1996;1.27
IRN;SOYBEAN;TONNE_HA;1997;1.69
IRN;SOYBEAN;TONNE_HA;1998;2.76
IRN;SOYBEAN;TONNE_HA;1999;0.89
IRN;SOYBEAN;TONNE_HA;2000;1.61
IRN;SOYBEAN;TONNE_HA;2001;1.48
IRN;SOYBEAN;TONNE_HA;2002;1.27
IRN;SOYBEAN;TONNE_HA;2003;1.44
IRN;SOYBEAN;TONNE_HA;2004;1.45
IRN;SOYBEAN;TONNE_HA;2005;1.54
IRN;SOYBEAN;TONNE_HA;2006;1.5
IRN;SOYBEAN;TONNE_HA;2007;1.43
IRN;SOYBEAN;TONNE_HA;2008;1.85
IRN;SOYBEAN;TONNE_HA;2009;1.41
IRN;SOYBEAN;TONNE_HA;2010;1.22
IRN;SOYBEAN;TONNE_HA;2011;1.26
IRN;SOYBEAN;TONNE_HA;2012;1.29
IRN;SOYBEAN;TONNE_HA;2013;1.29
IRN;SOYBEAN;TONNE_HA;2014;1.33
IRN;SOYBEAN;TONNE_HA;2015;1.33
IRN;SOYBEAN;TONNE_HA;2016;1.33
IRN;SOYBEAN;TONNE_HA;2017;1.34
IRN;SOYBEAN;TONNE_HA;2018;1.36
IRN;SOYBEAN;TONNE_HA;2019;1.37
IRN;SOYBEAN;TONNE_HA;2020;1.39
IRN;SOYBEAN;TONNE_HA;2021;1.41
IRN;SOYBEAN;TONNE_HA;2022;1.43
IRN;SOYBEAN;TONNE_HA;2023;1.45
IRN;SOYBEAN;TONNE_HA;2024;1.48
IRN;SOYBEAN;TONNE_HA;2025;1.5
IRN;SOYBEAN;TONNE_HA;2026;1.52
IRN;WHEAT;TONNE_HA;1990;1.28
IRN;WHEAT;TONNE_HA;1991;1.34
IRN;WHEAT;TONNE_HA;1992;1.47
IRN;WHEAT;TONNE_HA;1993;1.49
IRN;WHEAT;TONNE_HA;1994;1.6
IRN;WHEAT;TONNE_HA;1995;1.71
IRN;WHEAT;TONNE_HA;1996;1.58
IRN;WHEAT;TONNE_HA;1997;1.59
IRN;WHEAT;TONNE_HA;1998;1.93
IRN;WHEAT;TONNE_HA;1999;1.83
IRN;WHEAT;TONNE_HA;2000;1.59
IRN;WHEAT;TONNE_HA;2001;1.7
IRN;WHEAT;TONNE_HA;2002;1.99
IRN;WHEAT;TONNE_HA;2003;2.07
IRN;WHEAT;TONNE_HA;2004;2.16
IRN;WHEAT;TONNE_HA;2005;2.31
IRN;WHEAT;TONNE_HA;2006;2.37
IRN;WHEAT;TONNE_HA;2007;2.48
IRN;WHEAT;TONNE_HA;2008;1.17
IRN;WHEAT;TONNE_HA;2009;1.98
IRN;WHEAT;TONNE_HA;2010;1.97
IRN;WHEAT;TONNE_HA;2011;1.43
IRN;WHEAT;TONNE_HA;2012;1.44
IRN;WHEAT;TONNE_HA;2013;1.52
IRN;WHEAT;TONNE_HA;2014;1.73
IRN;WHEAT;TONNE_HA;2015;1.88
IRN;WHEAT;TONNE_HA;2016;2.21
IRN;WHEAT;TONNE_HA;2017;2.24
IRN;WHEAT;TONNE_HA;2018;2.27
IRN;WHEAT;TONNE_HA;2019;2.31
IRN;WHEAT;TONNE_HA;2020;2.34
IRN;WHEAT;TONNE_HA;2021;2.38
IRN;WHEAT;TONNE_HA;2022;2.41
IRN;WHEAT;TONNE_HA;2023;2.45
IRN;WHEAT;TONNE_HA;2024;2.49
IRN;WHEAT;TONNE_HA;2025;2.52
IRN;WHEAT;TONNE_HA;2026;2.56
ISR;MAIZE;TONNE_HA;1990;1.37
ISR;MAIZE;TONNE_HA;1991;1.5
ISR;MAIZE;TONNE_HA;1992;1.32
ISR;MAIZE;TONNE_HA;1993;1.18
ISR;MAIZE;TONNE_HA;1994;1.1
ISR;MAIZE;TONNE_HA;1995;1.07
ISR;MAIZE;TONNE_HA;1996;1
ISR;MAIZE;TONNE_HA;1997;1
ISR;MAIZE;TONNE_HA;1998;1
ISR;MAIZE;TONNE_HA;1999;1
ISR;MAIZE;TONNE_HA;2000;1.33
ISR;MAIZE;TONNE_HA;2001;1.17
ISR;MAIZE;TONNE_HA;2002;1
ISR;MAIZE;TONNE_HA;2003;1
ISR;MAIZE;TONNE_HA;2004;1
ISR;MAIZE;TONNE_HA;2005;6.5
ISR;MAIZE;TONNE_HA;2006;2
ISR;MAIZE;TONNE_HA;2007;6.67
ISR;MAIZE;TONNE_HA;2008;6
ISR;MAIZE;TONNE_HA;2009;1.1
ISR;MAIZE;TONNE_HA;2010;1
ISR;MAIZE;TONNE_HA;2011;8
ISR;MAIZE;TONNE_HA;2012;0.9
ISR;MAIZE;TONNE_HA;2013;0.9
ISR;MAIZE;TONNE_HA;2014;8
ISR;MAIZE;TONNE_HA;2015;7
ISR;MAIZE;TONNE_HA;2016;8
ISR;MAIZE;TONNE_HA;2017;8.45
ISR;MAIZE;TONNE_HA;2018;8.56
ISR;MAIZE;TONNE_HA;2019;8.69
ISR;MAIZE;TONNE_HA;2020;8.82
ISR;MAIZE;TONNE_HA;2021;8.97
ISR;MAIZE;TONNE_HA;2022;0.91
ISR;MAIZE;TONNE_HA;2023;0.93
ISR;MAIZE;TONNE_HA;2024;0.94
ISR;MAIZE;TONNE_HA;2025;0.95
ISR;MAIZE;TONNE_HA;2026;0.97
ISR;RICE;TONNE_HA;1990;1
ISR;RICE;TONNE_HA;1991;1
ISR;RICE;TONNE_HA;1992;1
ISR;RICE;TONNE_HA;1993;1
ISR;RICE;TONNE_HA;1994;1
ISR;RICE;TONNE_HA;1995;1
ISR;RICE;TONNE_HA;1996;1
ISR;RICE;TONNE_HA;1997;1
ISR;RICE;TONNE_HA;1998;1
ISR;RICE;TONNE_HA;1999;1
ISR;RICE;TONNE_HA;2000;1
ISR;RICE;TONNE_HA;2001;1
ISR;RICE;TONNE_HA;2002;1
ISR;RICE;TONNE_HA;2003;1
ISR;RICE;TONNE_HA;2004;1
ISR;RICE;TONNE_HA;2005;1
ISR;RICE;TONNE_HA;2006;1
ISR;RICE;TONNE_HA;2007;1
ISR;RICE;TONNE_HA;2008;1
ISR;RICE;TONNE_HA;2009;1
ISR;RICE;TONNE_HA;2010;1
ISR;RICE;TONNE_HA;2011;1
ISR;RICE;TONNE_HA;2012;1
ISR;RICE;TONNE_HA;2013;1
ISR;RICE;TONNE_HA;2014;1
ISR;RICE;TONNE_HA;2015;1
ISR;RICE;TONNE_HA;2016;1
ISR;RICE;TONNE_HA;2017;1.05
ISR;RICE;TONNE_HA;2018;1.06
ISR;RICE;TONNE_HA;2019;1.07
ISR;RICE;TONNE_HA;2020;1.09
ISR;RICE;TONNE_HA;2021;1.11
ISR;RICE;TONNE_HA;2022;1.12
